loan_id,month,year,product_type,disbursed_amount,outstanding_amount,status,customer_segment,geography,interest_rate,emi_amount,dpd_bucket
5721,4,2023,Business,224.3,208.22,Active,MSME,Metro,14.54,7.17,30
5722,4,2023,Business,348.63,0.0,Closed,Corporate,Metro,11.47,0.0,30
5723,4,2023,Business,194.93,142.36,Active,MSME,Metro,15.92,5.0,30
5724,4,2023,Business,263.19,0.0,Closed,Retail,Tier2,13.5,0.0,180
5725,4,2023,Business,207.65,137.47,Active,MSME,Tier1,15.55,4.8,0
5726,4,2023,Business,236.27,206.95,Active,MSME,Metro,13.38,7.01,0
5727,4,2023,Business,318.26,199.08,Active,MSME,Metro,12.54,6.66,360
5728,4,2023,Business,313.18,0.0,Written-off,MSME,Metro,13.78,0.0,30
5729,4,2023,Business,306.03,185.01,Active,MSME,Tier2,15.27,6.44,0
5730,4,2023,Business,130.54,88.56,Active,Retail,Metro,15.33,3.08,0
5731,4,2023,Business,237.85,177.07,Active,MSME,Tier1,11.0,5.8,60
5732,4,2023,Business,141.33,0.0,Written-off,Retail,Metro,11.37,0.0,0
5733,4,2023,Business,290.22,253.09,Active,MSME,Tier2,15.75,8.87,180
5734,4,2023,Business,284.45,255.32,NPA,Corporate,Rural,11.09,8.37,360
5735,4,2023,Business,190.02,115.79,Active,MSME,Tier1,15.53,4.04,30
5736,4,2023,Business,250.02,235.58,Active,Corporate,Tier2,13.31,7.97,0
5737,4,2023,Business,131.37,0.0,Closed,MSME,Metro,15.0,0.0,0
5738,4,2023,Business,276.76,220.87,Active,Retail,Rural,11.29,7.26,0
5739,4,2023,Business,338.57,292.36,Active,MSME,Tier1,14.1,10.01,30
5740,4,2023,Business,278.7,212.76,Active,Retail,Metro,14.09,7.28,90
5741,4,2023,Business,188.19,157.43,Active,Retail,Tier1,14.39,5.41,180
5742,4,2023,Business,148.28,119.39,Active,Corporate,Metro,15.18,4.15,60
5743,4,2023,Business,233.33,192.74,NPA,Retail,Metro,14.44,6.63,30
5744,4,2023,Business,298.07,215.02,Active,MSME,Rural,12.72,7.22,0
5745,4,2023,Business,225.61,214.05,NPA,Corporate,Rural,15.15,7.44,0
5746,4,2023,Business,359.91,237.14,Active,Retail,Metro,13.05,8.0,0
5747,4,2023,Business,203.86,184.71,Active,Corporate,Tier1,13.46,6.26,60
5748,4,2023,Business,328.3,282.17,Active,MSME,Tier1,12.32,9.42,0
5749,4,2023,Business,314.55,0.0,Written-off,MSME,Tier1,14.17,0.0,60
5750,4,2023,Business,264.67,182.21,Active,MSME,Tier1,14.69,6.29,0
5751,4,2023,Business,287.81,217.28,Active,Retail,Tier1,11.65,7.18,0
5752,4,2023,Business,101.95,0.0,Closed,Corporate,Tier1,14.62,0.0,60
5753,4,2023,Business,330.03,225.4,Active,MSME,Metro,14.21,7.73,90
5754,4,2023,Business,327.0,0.0,Written-off,MSME,Metro,11.16,0.0,0
5755,4,2023,Business,156.91,104.5,Active,Corporate,Tier1,14.65,3.6,0
5756,4,2023,Business,165.21,101.61,Active,MSME,Tier2,14.0,3.47,60
5757,4,2023,Business,108.12,98.0,Active,Retail,Tier1,12.11,3.26,180
5758,4,2023,Business,289.06,199.49,Active,Retail,Metro,12.93,6.71,360
5759,4,2023,Business,112.48,76.56,Active,Corporate,Tier1,14.69,2.64,0
5760,4,2023,Business,252.41,212.07,NPA,Corporate,Tier1,12.03,7.05,180
5761,4,2023,Business,281.21,0.0,Written-off,MSME,Tier2,15.99,0.0,0
5762,4,2023,Business,165.2,0.0,Written-off,Retail,Tier2,15.25,0.0,90
5763,4,2023,Business,249.52,218.05,Active,Corporate,Rural,13.37,7.39,0
5764,4,2023,Business,250.88,152.38,Active,Corporate,Tier1,15.09,5.29,90
5765,4,2023,Business,112.23,80.22,Active,MSME,Metro,15.02,2.78,90
5766,4,2023,Business,235.77,180.19,Active,Corporate,Metro,13.96,6.15,0
5767,4,2023,Business,162.17,109.5,Active,MSME,Tier1,15.17,3.8,0
5768,4,2023,Business,271.71,207.35,NPA,MSME,Metro,12.35,6.92,0
5769,4,2023,Business,311.76,0.0,Closed,Retail,Tier1,12.72,0.0,30
5770,4,2023,Business,149.02,0.0,Closed,MSME,Metro,13.34,0.0,90
5771,4,2023,Business,298.08,251.84,Active,Corporate,Rural,11.3,8.28,90
5772,4,2023,Business,346.48,319.75,Active,Retail,Tier1,14.0,10.93,30
5773,4,2023,Business,133.77,107.8,Active,MSME,Rural,13.46,3.66,0
5774,4,2023,Business,127.26,98.55,Active,Corporate,Tier1,14.68,3.4,180
5775,4,2023,Business,187.88,0.0,Closed,Corporate,Metro,14.47,0.0,0
5776,4,2023,Business,112.22,72.01,Active,Retail,Tier2,15.01,2.5,30
5777,4,2023,Business,170.34,0.0,Written-off,Corporate,Tier2,13.48,0.0,0
5778,4,2023,Business,179.24,158.08,Active,Retail,Metro,13.65,5.38,180
5779,4,2023,Business,320.34,229.04,Active,MSME,Tier2,12.76,7.69,180
5780,4,2023,Business,102.38,68.05,Active,Retail,Tier1,12.46,2.28,0
5781,4,2023,Business,149.91,102.79,Active,Corporate,Tier2,15.33,3.58,60
5782,4,2023,Business,310.46,0.0,Closed,MSME,Tier2,12.28,0.0,0
5783,4,2023,Business,185.57,185.23,NPA,Retail,Tier1,14.12,6.34,180
5784,4,2023,Business,272.68,0.0,Written-off,Retail,Metro,15.51,0.0,0
5785,4,2023,Business,149.14,112.23,Active,Corporate,Tier2,14.13,3.84,90
5786,4,2023,Business,140.87,0.0,Closed,MSME,Metro,14.1,0.0,0
5787,4,2023,Business,318.25,279.88,NPA,Corporate,Tier1,14.24,9.6,0
5788,4,2023,Business,151.66,139.31,Active,MSME,Tier2,11.11,4.57,90
5789,4,2023,Business,204.89,154.5,Active,Corporate,Tier1,12.32,5.16,0
5790,4,2023,Business,310.37,0.0,Closed,Retail,Tier2,12.38,0.0,0
5791,4,2023,Business,154.97,127.04,Active,MSME,Metro,11.82,4.21,90
5792,4,2023,Business,246.4,165.13,Active,Corporate,Rural,15.61,5.77,0
5793,4,2023,Business,137.08,0.0,Written-off,Corporate,Metro,11.19,0.0,90
5794,4,2023,Business,337.89,239.82,NPA,Retail,Rural,12.5,8.02,60
5795,4,2023,Business,115.1,87.12,Active,Corporate,Tier1,15.8,3.05,0
5796,4,2023,Home,472.23,405.0,NPA,Corporate,Metro,10.9,13.24,0
5797,4,2023,Home,474.76,0.0,Closed,Retail,Tier1,9.82,0.0,0
5798,4,2023,Home,183.27,159.01,Active,Retail,Tier1,9.13,5.07,30
5799,4,2023,Home,257.41,199.89,Active,Retail,Rural,9.03,6.36,180
5800,4,2023,Home,292.81,229.59,Active,Corporate,Metro,10.37,7.45,0
5801,4,2023,Home,503.75,324.1,Active,MSME,Tier2,10.87,10.59,180
5802,4,2023,Home,483.1,410.9,NPA,MSME,Metro,10.98,13.45,0
5803,4,2023,Home,462.33,0.0,Closed,Corporate,Metro,8.56,0.0,0
5804,4,2023,Home,439.0,374.52,NPA,Retail,Tier2,12.04,12.45,30
5805,4,2023,Home,262.73,160.1,Active,MSME,Tier1,11.35,5.27,180
5806,4,2023,Home,291.24,269.97,Active,MSME,Tier2,11.64,8.92,60
5807,4,2023,Home,348.72,225.6,Active,Retail,Tier1,8.81,7.15,60
5808,4,2023,Home,453.26,0.0,Closed,MSME,Rural,9.7,0.0,0
5809,4,2023,Home,256.24,217.24,Active,Retail,Metro,10.8,7.09,0
5810,4,2023,Home,324.93,0.0,Closed,Retail,Tier1,11.91,0.0,60
5811,4,2023,Home,333.74,302.35,Active,MSME,Tier1,8.65,9.57,30
5812,4,2023,Home,261.2,198.94,Active,MSME,Rural,11.83,6.59,30
5813,4,2023,Home,480.39,383.0,Active,MSME,Tier2,8.92,12.17,0
5814,4,2023,Home,341.02,312.23,Active,Retail,Tier2,9.12,9.95,0
5815,4,2023,Home,318.5,0.0,Closed,MSME,Metro,9.55,0.0,0
5816,4,2023,Home,210.69,162.01,Active,MSME,Metro,11.6,5.35,0
5817,4,2023,Home,174.72,143.21,Active,MSME,Metro,9.63,4.6,0
5818,4,2023,Home,504.2,472.0,Active,MSME,Tier1,11.05,15.46,0
5819,4,2023,Home,458.86,0.0,Closed,MSME,Rural,9.91,0.0,0
5820,4,2023,Home,463.2,435.15,Active,Retail,Metro,12.33,14.52,0
5821,4,2023,Home,460.43,399.42,Active,MSME,Tier1,12.21,13.31,360
5822,4,2023,Home,369.1,349.16,Active,Corporate,Tier1,11.63,11.54,0
5823,4,2023,Home,161.91,0.0,Closed,Retail,Tier1,10.17,0.0,0
5824,4,2023,Home,294.93,193.34,Active,Corporate,Tier2,9.82,6.22,0
5825,4,2023,Home,328.61,202.48,Active,Corporate,Tier2,9.43,6.48,0
5826,4,2023,Home,244.94,0.0,Closed,Corporate,Rural,8.77,0.0,0
5827,4,2023,Home,495.2,301.36,Active,Retail,Metro,12.43,10.07,30
5828,4,2023,Home,295.41,188.42,Active,Retail,Metro,11.55,6.22,0
5829,4,2023,Home,213.38,179.26,Active,Corporate,Metro,9.64,5.75,30
5830,4,2023,Home,235.01,156.22,Active,Retail,Tier2,10.78,5.1,0
5831,4,2023,Home,497.59,0.0,Closed,Corporate,Rural,10.67,0.0,0
5832,4,2023,Home,174.73,163.09,Active,MSME,Tier1,10.63,5.31,0
5833,4,2023,Home,444.17,382.74,Active,MSME,Rural,10.15,12.38,0
5834,4,2023,Home,464.36,392.28,Active,Retail,Metro,11.46,12.93,0
5835,4,2023,Home,440.33,376.38,Active,MSME,Metro,10.12,12.17,0
5836,4,2023,Home,481.48,0.0,Closed,Corporate,Tier2,9.53,0.0,0
5837,4,2023,Home,447.66,361.65,Active,Corporate,Metro,10.9,11.82,0
5838,4,2023,Home,186.5,131.64,Active,Corporate,Tier1,11.27,4.33,60
5839,4,2023,Home,271.71,0.0,Closed,MSME,Tier1,10.61,0.0,0
5840,4,2023,Home,388.38,266.92,Active,MSME,Metro,12.43,8.92,30
5841,4,2023,Home,320.94,193.71,Active,Retail,Tier1,9.74,6.23,0
5842,4,2023,Home,459.61,366.71,Active,MSME,Metro,10.83,11.98,0
5843,4,2023,Home,523.24,409.06,Active,Retail,Tier2,10.05,13.21,360
5844,4,2023,Home,360.23,246.77,Active,Corporate,Tier1,11.86,8.18,60
5845,4,2023,Home,494.29,328.71,Active,Retail,Metro,9.05,10.46,0
5846,4,2023,Home,231.36,218.27,Active,Corporate,Tier2,10.44,7.09,0
5847,4,2023,Home,229.78,229.05,NPA,MSME,Tier1,10.15,7.41,30
5848,4,2023,Home,245.74,0.0,Closed,MSME,Tier2,12.21,0.0,0
5849,4,2023,Home,506.92,0.0,Closed,Corporate,Tier2,9.8,0.0,30
5850,4,2023,Home,507.97,414.31,NPA,Corporate,Metro,12.42,13.84,0
5851,4,2023,Home,496.5,406.47,NPA,Corporate,Tier1,9.85,13.09,0
5852,4,2023,Home,315.94,312.92,NPA,Retail,Metro,11.06,10.25,0
5853,4,2023,Home,164.43,109.76,Active,MSME,Tier2,10.14,3.55,0
5854,4,2023,Home,219.56,170.94,Active,MSME,Metro,8.75,5.42,360
5855,4,2023,Home,429.59,270.21,Active,Corporate,Metro,11.96,8.97,0
5856,4,2023,Home,529.43,424.66,NPA,MSME,Tier1,9.89,13.68,0
5857,4,2023,Home,242.16,208.99,NPA,Corporate,Metro,9.77,6.72,0
5858,4,2023,Home,223.45,201.96,Active,MSME,Rural,9.24,6.44,0
5859,4,2023,Home,310.63,250.64,Active,Corporate,Metro,12.48,8.38,0
5860,4,2023,Home,259.23,159.22,Active,Corporate,Tier2,9.33,5.09,0
5861,4,2023,Home,390.63,316.05,NPA,Retail,Tier1,8.81,10.02,0
5862,4,2023,Home,356.71,338.89,NPA,MSME,Tier1,9.9,10.92,30
5863,4,2023,Home,449.61,290.65,Active,Retail,Tier2,9.95,9.37,0
5864,4,2023,Home,287.42,201.62,Active,MSME,Rural,10.98,6.6,0
5865,4,2023,Home,346.96,284.38,Active,MSME,Tier2,9.27,9.08,90
5866,4,2023,Home,440.0,265.67,Active,Retail,Rural,9.97,8.57,0
5867,4,2023,Home,532.3,382.57,Active,Retail,Tier2,8.93,12.15,0
5868,4,2023,Home,193.26,118.91,Active,Retail,Metro,12.49,3.98,90
5869,4,2023,Home,199.52,0.0,Closed,MSME,Tier1,9.63,0.0,0
5870,4,2023,Home,305.7,280.18,Active,MSME,Metro,8.67,8.87,0
5871,4,2023,Home,158.87,114.14,Active,MSME,Tier1,11.55,3.77,0
5872,4,2023,Home,204.43,156.51,Active,Retail,Metro,8.72,4.96,30
5873,4,2023,Home,432.97,396.69,Active,Corporate,Rural,8.95,12.61,180
5874,4,2023,Home,364.95,341.2,Active,Retail,Rural,8.67,10.8,0
5875,4,2023,Home,182.71,165.62,NPA,Retail,Tier2,10.59,5.39,0
5876,4,2023,Home,529.75,0.0,Closed,Retail,Tier2,9.96,0.0,0
5877,4,2023,Home,509.13,399.44,NPA,Corporate,Tier2,8.57,12.62,0
5878,4,2023,Home,528.38,327.4,Active,MSME,Tier1,11.98,10.87,0
5879,4,2023,Home,223.77,0.0,Closed,Retail,Metro,11.94,0.0,0
5880,4,2023,Home,304.84,0.0,Closed,Corporate,Rural,9.56,0.0,60
5881,4,2023,Home,279.45,197.46,Active,Corporate,Rural,8.94,6.27,30
5882,4,2023,Home,276.35,175.34,Active,Corporate,Metro,9.72,5.63,60
5883,4,2023,Home,261.29,0.0,Closed,MSME,Metro,11.6,0.0,0
5884,4,2023,Home,243.2,0.0,Closed,MSME,Metro,9.76,0.0,0
5885,4,2023,Home,423.81,296.09,Active,MSME,Tier2,8.71,9.38,0
5886,4,2023,Home,253.13,164.88,Active,MSME,Metro,10.3,5.34,30
5887,4,2023,Home,527.73,379.62,Active,Corporate,Rural,9.58,12.17,60
5888,4,2023,Home,216.45,165.29,NPA,Corporate,Tier2,12.09,5.5,0
5889,4,2023,Home,441.1,0.0,Closed,MSME,Tier1,8.87,0.0,90
5890,4,2023,Home,192.56,156.26,Active,MSME,Rural,10.01,5.04,0
5891,4,2023,Home,242.67,205.18,Active,Retail,Tier2,11.26,6.74,0
5892,4,2023,Home,431.83,350.78,Active,Corporate,Metro,12.07,11.66,60
5893,4,2023,Home,430.41,314.86,Active,Corporate,Tier1,8.79,9.98,360
5894,4,2023,Home,352.95,259.42,Active,Corporate,Tier2,11.35,8.54,0
5895,4,2023,Home,396.05,393.57,NPA,MSME,Tier1,12.21,13.11,60
5896,4,2023,Home,513.96,477.56,Active,MSME,Tier2,9.97,15.4,0
5897,4,2023,Home,152.83,120.48,Active,Corporate,Metro,9.54,3.86,0
5898,4,2023,Home,207.7,172.72,Active,Retail,Tier1,12.27,5.76,0
5899,4,2023,Home,447.05,418.57,NPA,Retail,Metro,12.41,13.98,30
5900,4,2023,Home,320.53,303.37,Active,Retail,Tier1,11.94,10.07,0
5901,4,2023,Vehicle,191.37,169.38,Active,Retail,Tier2,9.81,5.45,0
5902,4,2023,Vehicle,85.34,0.0,Written-off,MSME,Tier2,13.43,0.0,0
5903,4,2023,Vehicle,179.51,162.83,NPA,MSME,Tier1,11.05,5.33,30
5904,4,2023,Vehicle,172.34,138.91,Active,Retail,Tier2,11.73,4.6,0
5905,4,2023,Vehicle,175.41,131.45,Active,Corporate,Tier2,13.46,4.46,0
5906,4,2023,Vehicle,193.79,146.77,Active,Corporate,Metro,11.31,4.83,180
5907,4,2023,Vehicle,192.75,0.0,Closed,Corporate,Tier2,11.26,0.0,30
5908,4,2023,Vehicle,105.09,0.0,Closed,Retail,Tier1,11.09,0.0,90
5909,4,2023,Vehicle,122.98,110.54,NPA,MSME,Tier2,13.67,3.76,180
5910,4,2023,Vehicle,229.71,166.52,Active,MSME,Tier1,12.24,5.55,0
5911,4,2023,Vehicle,128.0,85.27,Active,Corporate,Metro,13.15,2.88,30
5912,4,2023,Vehicle,101.43,0.0,Closed,MSME,Rural,10.01,0.0,0
5913,4,2023,Vehicle,131.24,106.96,Active,Corporate,Tier2,11.53,3.53,90
5914,4,2023,Vehicle,261.74,191.2,Active,Corporate,Tier1,12.45,6.39,0
5915,4,2023,Vehicle,168.15,150.46,Active,Corporate,Metro,10.06,4.86,60
5916,4,2023,Vehicle,212.9,138.82,Active,MSME,Metro,13.51,4.71,0
5917,4,2023,Vehicle,93.23,68.0,Active,Corporate,Metro,11.39,2.24,0
5918,4,2023,Vehicle,199.14,122.24,Active,Corporate,Tier1,10.6,3.98,0
5919,4,2023,Vehicle,101.81,0.0,Closed,Retail,Metro,13.09,0.0,0
5920,4,2023,Vehicle,241.66,0.0,Closed,Corporate,Tier2,10.3,0.0,0
5921,4,2023,Vehicle,228.36,146.11,Active,Corporate,Metro,13.8,4.98,0
5922,4,2023,Vehicle,192.01,123.42,Active,Retail,Tier1,12.49,4.13,60
5923,4,2023,Vehicle,108.22,89.35,Active,Corporate,Tier1,10.07,2.89,0
5924,4,2023,Vehicle,253.97,213.33,Active,MSME,Tier1,9.54,6.84,30
5925,4,2023,Vehicle,224.91,189.48,Active,MSME,Tier2,12.42,6.33,180
5926,4,2023,Vehicle,229.43,211.1,Active,Corporate,Metro,12.03,7.01,0
5927,4,2023,Vehicle,135.11,113.96,Active,Retail,Tier2,10.94,3.73,0
5928,4,2023,Vehicle,173.13,131.72,Active,Retail,Tier1,9.64,4.23,90
5929,4,2023,Vehicle,177.19,159.32,Active,MSME,Tier1,12.8,5.35,0
5930,4,2023,Vehicle,270.93,217.24,Active,MSME,Tier1,10.34,7.04,0
5931,4,2023,Vehicle,250.87,0.0,Written-off,Corporate,Metro,13.06,0.0,60
5932,4,2023,Vehicle,78.97,63.39,Active,MSME,Metro,12.08,2.11,60
5933,4,2023,Vehicle,96.6,86.97,Active,Corporate,Tier1,13.04,2.93,0
5934,4,2023,Vehicle,126.97,81.28,Active,Retail,Metro,10.37,2.64,0
5935,4,2023,Vehicle,178.96,133.41,Active,Corporate,Tier1,9.82,4.29,30
5936,4,2023,Vehicle,117.85,91.17,NPA,MSME,Rural,10.2,2.95,30
5937,4,2023,Vehicle,138.88,0.0,Closed,Retail,Metro,11.88,0.0,90
5938,4,2023,Vehicle,139.67,113.25,NPA,Retail,Tier1,11.75,3.75,0
5939,4,2023,Vehicle,247.08,207.67,Active,MSME,Metro,13.27,7.02,180
5940,4,2023,Vehicle,239.5,157.34,Active,Retail,Rural,11.0,5.15,0
5941,4,2023,Vehicle,239.18,202.88,Active,Retail,Metro,11.04,6.65,0
5942,4,2023,Vehicle,124.91,107.77,Active,Retail,Tier2,10.78,3.52,90
5943,4,2023,Vehicle,120.79,113.59,NPA,MSME,Tier2,11.23,3.73,180
5944,4,2023,Vehicle,126.72,0.0,Closed,Retail,Tier2,12.58,0.0,0
5945,4,2023,Vehicle,124.88,103.96,NPA,MSME,Metro,12.07,3.46,0
5946,4,2023,Vehicle,113.08,71.23,Active,Retail,Metro,10.1,2.3,60
5947,4,2023,Vehicle,109.26,68.13,Active,Corporate,Metro,10.81,2.22,0
5948,4,2023,Vehicle,195.26,0.0,Closed,Corporate,Rural,11.46,0.0,0
5949,4,2023,Vehicle,141.8,104.54,Active,Corporate,Tier2,10.05,3.38,0
5950,4,2023,Vehicle,103.36,74.44,NPA,MSME,Tier2,11.03,2.44,60
5951,4,2023,Vehicle,248.77,207.34,Active,Corporate,Tier1,11.98,6.88,0
5952,4,2023,Vehicle,109.25,77.17,Active,Retail,Metro,9.77,2.48,30
5953,4,2023,Vehicle,236.01,0.0,Closed,MSME,Metro,13.38,0.0,0
5954,4,2023,Vehicle,190.44,133.21,Active,Retail,Metro,12.23,4.44,0
5955,4,2023,Vehicle,176.73,0.0,Closed,Corporate,Metro,11.13,0.0,90
5956,4,2023,Vehicle,99.52,91.26,Active,Retail,Tier2,13.35,3.09,0
5957,4,2023,Vehicle,81.71,72.38,NPA,Corporate,Tier1,11.53,2.39,0
5958,4,2023,Vehicle,213.85,0.0,Written-off,Corporate,Tier1,11.46,0.0,0
5959,4,2023,Vehicle,147.35,112.31,Active,Corporate,Metro,10.84,3.67,0
5960,4,2023,Vehicle,206.02,0.0,Closed,Retail,Rural,11.56,0.0,180
5961,4,2023,Vehicle,137.15,0.0,Closed,MSME,Metro,10.73,0.0,0
5962,4,2023,Vehicle,105.14,0.0,Closed,Retail,Metro,10.01,0.0,90
5963,4,2023,Vehicle,177.54,158.03,Active,Corporate,Tier2,13.47,5.36,0
5964,4,2023,Vehicle,250.34,212.87,Active,Retail,Tier2,10.56,6.92,0
5965,4,2023,Vehicle,104.75,0.0,Closed,Retail,Rural,12.77,0.0,0
5966,4,2023,Vehicle,169.52,102.31,Active,Retail,Metro,9.87,3.3,60
5967,4,2023,Vehicle,260.2,224.05,NPA,MSME,Tier2,13.85,7.64,0
5968,4,2023,Vehicle,235.84,192.61,Active,Corporate,Metro,11.63,6.36,60
5969,4,2023,Vehicle,271.13,0.0,Closed,MSME,Tier1,13.7,0.0,60
5970,4,2023,Vehicle,254.81,157.51,Active,Corporate,Tier2,11.42,5.19,0
5971,4,2023,Vehicle,252.01,210.34,NPA,MSME,Metro,11.75,6.96,0
5972,4,2023,Vehicle,133.2,112.51,Active,MSME,Tier2,12.6,3.77,90
5973,4,2023,Vehicle,79.38,0.0,Closed,MSME,Rural,12.53,0.0,0
5974,4,2023,Vehicle,104.18,0.0,Closed,MSME,Metro,13.09,0.0,0
5975,4,2023,Vehicle,143.88,136.12,Active,Corporate,Tier2,13.48,4.62,60
5976,5,2023,Personal,113.35,97.9,Active,Corporate,Metro,18.49,3.56,30
5977,5,2023,Personal,188.53,166.23,Active,Retail,Tier2,17.0,5.93,30
5978,5,2023,Personal,180.54,150.7,Active,Retail,Tier2,14.45,5.18,0
5979,5,2023,Personal,170.09,160.62,Active,Retail,Metro,16.75,5.71,0
5980,5,2023,Personal,208.64,186.76,NPA,Retail,Tier1,14.66,6.44,0
5981,5,2023,Personal,198.84,148.98,Active,Corporate,Tier1,16.39,5.27,0
5982,5,2023,Personal,213.42,162.98,Active,Retail,Metro,16.75,5.79,0
5983,5,2023,Personal,241.76,0.0,Written-off,MSME,Tier1,18.42,0.0,0
5984,5,2023,Personal,223.25,0.0,Closed,MSME,Tier2,16.26,0.0,0
5985,5,2023,Personal,200.32,152.17,Active,Corporate,Tier1,17.46,5.46,60
5986,5,2023,Personal,270.6,163.45,Active,MSME,Rural,14.13,5.6,0
5987,5,2023,Personal,149.73,138.04,NPA,MSME,Tier2,16.55,4.89,0
5988,5,2023,Personal,110.33,97.75,Active,Retail,Tier2,15.35,3.41,0
5989,5,2023,Personal,227.13,169.15,Active,Corporate,Tier2,16.56,5.99,0
5990,5,2023,Personal,99.62,87.57,NPA,MSME,Metro,17.24,3.13,0
5991,5,2023,Personal,99.12,76.2,NPA,MSME,Tier2,14.65,2.63,180
5992,5,2023,Personal,79.49,0.0,Closed,MSME,Metro,17.77,0.0,0
5993,5,2023,Personal,255.43,190.79,Active,Corporate,Tier1,18.03,6.9,0
5994,5,2023,Personal,178.74,178.37,NPA,Retail,Rural,17.55,6.41,180
5995,5,2023,Personal,243.97,0.0,Closed,Retail,Tier1,14.36,0.0,0
5996,5,2023,Personal,166.45,149.16,NPA,Corporate,Tier2,17.93,5.39,60
5997,5,2023,Personal,148.71,0.0,Closed,Corporate,Metro,17.8,0.0,60
5998,5,2023,Personal,105.52,90.98,Active,Corporate,Tier1,17.61,3.27,0
5999,5,2023,Personal,230.14,0.0,Closed,MSME,Tier1,15.99,0.0,0
6000,5,2023,Personal,269.75,0.0,Written-off,Corporate,Tier1,14.69,0.0,90
6001,5,2023,Personal,110.15,0.0,Closed,MSME,Tier2,14.7,0.0,30
6002,5,2023,Personal,194.68,183.82,NPA,Corporate,Metro,14.8,6.35,0
6003,5,2023,Personal,238.96,174.51,Active,Retail,Tier2,14.72,6.03,0
6004,5,2023,Personal,262.44,222.35,Active,Retail,Tier1,14.14,7.61,0
6005,5,2023,Personal,167.74,125.57,Active,Corporate,Tier1,14.17,4.3,0
6006,5,2023,Personal,167.31,116.87,Active,Corporate,Tier1,17.46,4.19,60
6007,5,2023,Personal,251.19,152.53,Active,Retail,Tier1,17.77,5.5,0
6008,5,2023,Personal,211.37,0.0,Closed,Retail,Metro,14.78,0.0,0
6009,5,2023,Personal,160.4,143.59,Active,Retail,Metro,13.83,4.9,0
6010,5,2023,Personal,204.26,146.43,Active,Corporate,Tier1,14.05,5.01,0
6011,5,2023,Personal,138.66,90.32,Active,Corporate,Metro,13.74,3.08,360
6012,5,2023,Personal,124.26,104.67,Active,Retail,Tier2,18.3,3.8,90
6013,5,2023,Personal,176.07,152.74,Active,Corporate,Rural,17.47,5.48,0
6014,5,2023,Personal,189.21,160.32,NPA,MSME,Tier2,17.08,5.72,60
6015,5,2023,Personal,262.47,217.77,Active,Retail,Tier2,17.82,7.85,0
6016,5,2023,Personal,199.72,0.0,Written-off,MSME,Tier1,13.92,0.0,0
6017,5,2023,Personal,238.7,166.19,Active,Retail,Tier1,13.71,5.66,0
6018,5,2023,Personal,141.81,126.23,Active,Corporate,Tier2,17.2,4.51,0
6019,5,2023,Personal,169.45,154.98,Active,Retail,Tier1,17.12,5.53,0
6020,5,2023,Personal,273.88,0.0,Closed,Retail,Metro,16.79,0.0,30
6021,5,2023,Personal,205.21,175.04,NPA,Corporate,Metro,14.03,5.99,60
6022,5,2023,Personal,192.12,159.76,Active,Corporate,Metro,17.34,5.72,0
6023,5,2023,Personal,150.4,102.64,Active,Retail,Tier1,14.89,3.55,0
6024,5,2023,Personal,213.39,166.61,Active,MSME,Rural,15.08,5.78,0
6025,5,2023,Personal,79.21,0.0,Closed,Retail,Tier2,18.39,0.0,180
6026,5,2023,Personal,117.25,107.09,Active,MSME,Tier2,16.29,3.78,0
6027,5,2023,Personal,147.68,103.21,Active,Retail,Tier1,15.18,3.59,0
6028,5,2023,Personal,266.75,203.74,Active,Corporate,Rural,16.08,7.17,0
6029,5,2023,Personal,185.93,170.08,NPA,Corporate,Metro,17.51,6.11,0
6030,5,2023,Personal,273.67,228.97,NPA,Retail,Tier2,14.03,7.83,60
6031,5,2023,Personal,79.35,0.0,Closed,MSME,Tier2,14.89,0.0,0
6032,5,2023,Personal,91.22,76.7,Active,MSME,Tier2,14.12,2.63,0
6033,5,2023,Personal,185.81,179.55,NPA,Corporate,Rural,13.58,6.1,0
6034,5,2023,Personal,188.74,176.07,Active,Retail,Rural,15.54,6.15,0
6035,5,2023,Personal,102.92,73.87,NPA,MSME,Tier1,14.96,2.56,180
6036,5,2023,Personal,161.02,0.0,Closed,Corporate,Tier1,13.91,0.0,360
6037,5,2023,Personal,234.41,144.5,Active,MSME,Tier2,14.65,4.98,0
6038,5,2023,Personal,122.67,109.67,Active,Corporate,Tier1,17.27,3.92,0
6039,5,2023,Personal,184.34,143.22,NPA,Corporate,Metro,18.46,5.21,30
6040,5,2023,Personal,120.59,94.02,Active,Retail,Tier2,17.38,3.37,180
6041,5,2023,Personal,166.64,0.0,Closed,Corporate,Metro,16.47,0.0,180
6042,5,2023,Personal,158.91,142.9,Active,Retail,Metro,16.37,5.05,0
6043,5,2023,Personal,265.91,250.53,Active,Retail,Metro,14.46,8.62,0
6044,5,2023,Personal,94.38,68.9,Active,Corporate,Tier2,14.82,2.38,0
6045,5,2023,Personal,110.97,68.79,Active,Retail,Metro,15.34,2.4,60
6046,5,2023,Personal,259.59,187.93,Active,MSME,Tier2,15.8,6.59,90
6047,5,2023,Personal,172.02,0.0,Closed,Corporate,Metro,13.64,0.0,180
6048,5,2023,Personal,154.07,117.35,NPA,Retail,Tier2,15.08,4.07,30
6049,5,2023,Personal,129.47,118.51,Active,Corporate,Metro,16.68,4.21,90
6050,5,2023,Personal,153.92,123.76,Active,Retail,Tier2,15.94,4.35,0
