loan_id,month,year,amount_due,amount_collected,collection_efficiency
7132,8,2023,3.86,2.68,0.6955
7135,8,2023,8.9,7.05,0.7917
7137,8,2023,2.91,2.73,0.9376
7138,8,2023,3.19,2.9,0.9101
7139,8,2023,4.81,4.31,0.896
7140,8,2023,6.6,6.34,0.9606
7141,8,2023,5.37,5.0,0.9305
7142,8,2023,8.06,7.82,0.9697
7143,8,2023,5.29,4.49,0.8493
7144,8,2023,9.36,8.46,0.9036
7146,8,2023,5.99,5.03,0.8403
7147,8,2023,6.44,5.77,0.8958
7148,8,2023,8.29,7.42,0.8951
7149,8,2023,3.34,3.11,0.9301
7150,8,2023,11.21,10.17,0.9068
7151,8,2023,3.06,2.85,0.9299
7153,8,2023,6.75,6.3,0.9331
7154,8,2023,4.76,4.72,0.9912
7155,8,2023,8.43,7.52,0.8924
7156,8,2023,6.93,6.01,0.8674
7158,8,2023,4.37,4.0,0.9148
7160,8,2023,3.23,2.82,0.8729
7161,8,2023,5.56,5.36,0.9643
7162,8,2023,8.17,7.3,0.8937
7163,8,2023,5.7,5.03,0.8824
7168,8,2023,9.19,4.92,0.5356
7171,8,2023,5.92,5.53,0.9337
7174,8,2023,9.42,8.47,0.8987
7176,8,2023,7.85,6.9,0.8793
7177,8,2023,3.08,2.99,0.9716
7180,8,2023,5.57,4.85,0.8708
7181,8,2023,5.26,4.77,0.9064
7182,8,2023,8.6,8.01,0.9311
7183,8,2023,9.34,7.84,0.8397
7184,8,2023,11.66,5.14,0.4409
7185,8,2023,7.23,6.24,0.8628
7187,8,2023,9.55,8.96,0.9379
7188,8,2023,4.44,3.85,0.8665
7193,8,2023,8.79,8.2,0.9327
7194,8,2023,9.59,6.17,0.6436
7197,8,2023,7.08,6.65,0.9395
7198,8,2023,7.89,7.22,0.9151
7199,8,2023,10.15,9.09,0.8957
7201,8,2023,6.35,3.79,0.5965
7202,8,2023,6.25,6.02,0.9638
7203,8,2023,5.42,4.75,0.877
7204,8,2023,9.14,7.89,0.8635
7205,8,2023,5.72,5.33,0.9316
7206,8,2023,3.95,2.04,0.5173
7207,8,2023,8.95,7.76,0.867
7208,8,2023,11.62,9.85,0.8473
7209,8,2023,5.37,2.52,0.47
7210,8,2023,4.27,3.85,0.9017
7211,8,2023,10.97,10.03,0.9147
7213,8,2023,10.05,9.48,0.9431
7215,8,2023,5.7,5.28,0.9261
7216,8,2023,13.43,12.05,0.8974
7218,8,2023,5.14,4.61,0.8971
7221,8,2023,7.17,6.64,0.9254
7222,8,2023,13.93,13.32,0.9559
7223,8,2023,9.0,8.19,0.9101
7225,8,2023,9.35,8.29,0.8862
7226,8,2023,4.42,3.82,0.8653
7227,8,2023,11.72,4.71,0.4018
7230,8,2023,7.96,7.42,0.9317
7231,8,2023,9.63,8.94,0.9281
7232,8,2023,9.99,9.27,0.9281
7233,8,2023,12.18,10.96,0.8999
7234,8,2023,6.47,6.22,0.9613
7235,8,2023,8.5,7.53,0.8856
7239,8,2023,8.32,7.85,0.9432
7241,8,2023,4.99,4.51,0.9035
7242,8,2023,4.99,4.39,0.8807
7244,8,2023,4.75,4.41,0.9287
7245,8,2023,5.53,2.26,0.4086
7246,8,2023,5.55,2.61,0.4704
7248,8,2023,7.41,6.73,0.9083
7250,8,2023,8.17,3.51,0.4301
7251,8,2023,12.86,12.86,1.0
7252,8,2023,5.22,2.25,0.4317
7253,8,2023,3.68,3.44,0.9339
7254,8,2023,9.9,9.0,0.9095
7255,8,2023,13.01,12.3,0.9453
7256,8,2023,3.93,3.64,0.9257
7257,8,2023,7.01,6.35,0.906
7258,8,2023,11.62,10.38,0.8929
7259,8,2023,4.84,4.36,0.9018
7260,8,2023,11.96,8.28,0.6926
7261,8,2023,5.08,4.64,0.9134
7262,8,2023,7.33,6.49,0.8855
7263,8,2023,6.91,6.69,0.9687
7265,8,2023,7.09,6.42,0.9058
7266,8,2023,8.24,7.07,0.8574
7268,8,2023,13.09,11.82,0.903
7269,8,2023,7.18,6.2,0.8632
7271,8,2023,8.2,3.5,0.427
7273,8,2023,9.87,4.11,0.4167
7274,8,2023,13.04,12.3,0.9433
7276,8,2023,6.12,3.21,0.5248
7277,8,2023,4.02,3.64,0.9064
7280,8,2023,5.07,4.31,0.8504
7284,8,2023,6.26,5.84,0.9331
7288,8,2023,5.16,2.39,0.4626
7289,8,2023,11.3,10.45,0.9248
7292,8,2023,4.68,1.98,0.4223
7293,8,2023,5.82,5.36,0.9216
7295,8,2023,10.55,10.22,0.9692
7296,8,2023,12.77,11.41,0.8936
7297,8,2023,2.75,2.5,0.9105
7299,8,2023,2.35,2.02,0.8616
7300,8,2023,1.93,1.68,0.8703
7301,8,2023,2.95,2.68,0.9089
7304,8,2023,2.06,1.96,0.9492
7305,8,2023,1.74,1.56,0.8947
7306,8,2023,6.01,5.38,0.8956
7307,8,2023,5.85,5.2,0.8887
7308,8,2023,2.02,1.78,0.8836
7309,8,2023,1.96,1.8,0.9168
7310,8,2023,1.98,1.67,0.8451
7311,8,2023,1.58,1.51,0.9562
7312,8,2023,3.25,2.85,0.8784
7313,8,2023,3.17,2.96,0.9339
7314,8,2023,5.17,4.42,0.8542
7315,8,2023,3.07,2.86,0.9318
7316,8,2023,4.62,2.83,0.6132
7317,8,2023,4.32,3.98,0.9204
7318,8,2023,4.0,3.46,0.8652
7319,8,2023,5.78,5.29,0.915
7321,8,2023,4.32,3.71,0.8577
7322,8,2023,6.16,5.51,0.8949
7323,8,2023,2.01,1.9,0.9462
7324,8,2023,7.49,4.01,0.5348
7325,8,2023,4.18,3.79,0.9056
7326,8,2023,2.32,2.01,0.866
7327,8,2023,2.0,1.86,0.9308
7328,8,2023,3.71,3.36,0.9058
7329,8,2023,2.7,2.19,0.8122
7331,8,2023,4.21,3.94,0.9363
7332,8,2023,3.86,1.72,0.4459
7333,8,2023,4.47,4.26,0.9531
7335,8,2023,5.86,5.05,0.8612
7336,8,2023,2.03,1.28,0.631
7338,8,2023,4.31,2.46,0.5717
7339,8,2023,2.8,2.57,0.9167
7341,8,2023,5.8,4.86,0.8374
7342,8,2023,4.07,3.52,0.8659
7343,8,2023,2.66,2.66,1.0
7344,8,2023,7.29,6.51,0.8928
7346,8,2023,2.56,2.39,0.9342
7348,8,2023,4.22,3.71,0.879
7349,8,2023,2.54,2.09,0.8214
7350,8,2023,3.84,3.45,0.8982
7351,8,2023,5.39,4.82,0.8944
7352,8,2023,3.12,2.77,0.889
7353,8,2023,4.09,3.68,0.9004
7355,8,2023,2.17,1.99,0.9156
7356,8,2023,2.99,2.69,0.899
7358,8,2023,6.03,5.15,0.8544
7359,8,2023,4.13,3.82,0.9244
7360,8,2023,4.78,3.95,0.827
7363,8,2023,4.6,3.79,0.823
7364,8,2023,2.37,2.21,0.9346
7365,8,2023,4.81,2.24,0.4663
7366,8,2023,2.94,2.65,0.9027
7367,8,2023,1.66,1.41,0.8492
7370,8,2023,3.21,2.81,0.8767
7371,8,2023,2.84,2.54,0.8945
7372,8,2023,3.98,3.35,0.8412
7373,9,2023,3.12,2.73,0.8754
7375,9,2023,3.06,2.85,0.9311
7377,9,2023,5.46,5.25,0.9621
7381,9,2023,6.08,5.4,0.8882
7382,9,2023,2.07,1.94,0.9353
7384,9,2023,3.48,1.54,0.4436
7386,9,2023,3.61,3.36,0.9314
7387,9,2023,3.61,3.15,0.8728
7388,9,2023,5.2,2.89,0.555
7391,9,2023,2.35,2.1,0.8951
7392,9,2023,6.19,5.93,0.9578
7393,9,2023,5.42,4.72,0.87
7394,9,2023,3.03,2.82,0.9301
7395,9,2023,5.33,4.76,0.8938
7397,9,2023,4.72,2.59,0.5479
7399,9,2023,3.41,3.06,0.8976
7400,9,2023,2.78,2.42,0.8712
7402,9,2023,4.99,4.51,0.9044
7404,9,2023,4.5,4.06,0.9025
7405,9,2023,5.54,5.07,0.9146
7407,9,2023,4.29,3.9,0.9084
7409,9,2023,6.07,3.58,0.5896
7411,9,2023,2.44,2.3,0.9419
7412,9,2023,2.18,1.19,0.5443
7414,9,2023,5.0,4.7,0.9398
7415,9,2023,5.16,4.42,0.8575
7417,9,2023,5.13,4.76,0.9285
7418,9,2023,4.22,3.92,0.9298
7419,9,2023,4.96,4.11,0.8285
7420,9,2023,4.61,4.19,0.9087
7422,9,2023,6.47,5.73,0.8863
7424,9,2023,2.79,2.44,0.8746
7426,9,2023,3.82,3.66,0.959
7429,9,2023,2.64,2.32,0.8789
7430,9,2023,3.98,3.47,0.8727
7431,9,2023,4.97,3.46,0.6965
7432,9,2023,2.32,2.16,0.9324
7433,9,2023,5.73,3.17,0.5536
7434,9,2023,2.99,2.85,0.9517
7436,9,2023,6.49,6.01,0.9262
7437,9,2023,4.16,3.4,0.8179
7438,9,2023,7.97,7.04,0.8838
7439,9,2023,1.85,1.63,0.8825
7440,9,2023,2.59,2.39,0.9242
7441,9,2023,5.71,4.57,0.8
7442,9,2023,2.4,2.4,1.0
7445,9,2023,3.62,3.35,0.9262
7446,9,2023,5.5,5.01,0.911
7447,9,2023,7.82,4.04,0.5167
7448,9,2023,5.4,5.39,0.9987
7450,9,2023,5.76,5.41,0.9398
7451,9,2023,5.04,4.75,0.943
7452,9,2023,6.7,3.44,0.514
7453,9,2023,3.54,3.18,0.8993
7454,9,2023,3.95,3.5,0.886
7455,9,2023,5.05,3.1,0.6148
7456,9,2023,4.59,4.03,0.8775
7457,9,2023,3.53,3.0,0.851
7459,9,2023,4.67,4.21,0.902
7460,9,2023,4.57,3.83,0.8376
7463,9,2023,2.49,2.27,0.9126
7464,9,2023,2.55,2.3,0.9035
7465,9,2023,5.52,5.03,0.9109
7466,9,2023,2.58,2.28,0.8841
7467,9,2023,5.55,5.55,1.0
7469,9,2023,1.92,1.84,0.9594
7471,9,2023,10.99,9.4,0.8552
7474,9,2023,4.41,4.03,0.9143
7475,9,2023,4.87,4.29,0.8807
7476,9,2023,2.61,2.26,0.8644
7477,9,2023,9.31,7.93,0.8514
7478,9,2023,6.92,6.38,0.9223
7480,9,2023,5.2,4.56,0.8777
7481,9,2023,3.02,2.85,0.9437
7482,9,2023,6.18,5.84,0.9448
7484,9,2023,3.22,3.09,0.96
7485,9,2023,6.64,5.78,0.8709
7487,9,2023,7.78,7.19,0.924
7488,9,2023,11.92,5.18,0.4345
7489,9,2023,7.64,6.77,0.886
7490,9,2023,6.25,3.5,0.5597
7491,9,2023,5.64,5.47,0.9694
7492,9,2023,6.06,5.54,0.9141
7493,9,2023,6.57,6.11,0.9304
7494,9,2023,3.23,1.91,0.5912
7495,9,2023,3.08,2.64,0.8562
7497,9,2023,5.93,5.23,0.8822
7499,9,2023,6.85,6.17,0.9
7500,9,2023,5.62,3.83,0.6816
7502,9,2023,3.55,3.21,0.9046
7503,9,2023,7.78,6.52,0.8375
7504,9,2023,7.39,6.36,0.8602
7507,9,2023,11.39,10.61,0.9318
7508,9,2023,7.86,7.3,0.9292
7509,9,2023,5.17,3.19,0.6169
7510,9,2023,8.38,3.52,0.42
7511,9,2023,5.87,5.07,0.8639
7512,9,2023,10.05,8.95,0.8901
7514,9,2023,8.04,7.48,0.9308
7516,9,2023,7.02,4.72,0.6721
7517,9,2023,8.07,7.14,0.8851
7518,9,2023,9.58,8.23,0.8589
7519,9,2023,5.82,5.33,0.9157
7520,9,2023,7.19,6.27,0.8721
7521,9,2023,8.63,7.63,0.8843
7522,9,2023,7.7,7.38,0.958
7523,9,2023,5.52,5.18,0.9381
7524,9,2023,3.47,3.16,0.9113
7525,9,2023,7.78,6.65,0.8541
7526,9,2023,3.73,3.41,0.9135
7527,9,2023,9.01,8.54,0.9475
7528,9,2023,7.55,6.72,0.89
7529,9,2023,5.68,5.45,0.959
7531,9,2023,2.49,2.38,0.9567
7532,9,2023,9.24,8.98,0.9715
7533,9,2023,5.25,4.82,0.9172
7534,9,2023,7.29,6.77,0.9285
7535,9,2023,6.65,6.39,0.9616
7536,9,2023,6.17,5.69,0.9229
7537,9,2023,5.25,4.65,0.885
7538,9,2023,4.28,2.62,0.6112
7543,9,2023,10.55,9.65,0.9145
7544,9,2023,8.21,3.74,0.4551
7545,9,2023,3.64,3.27,0.8993
7546,9,2023,2.92,2.77,0.9489
7547,9,2023,3.9,3.19,0.8173
7548,9,2023,9.98,9.64,0.9664
7549,9,2023,6.52,3.98,0.6102
7550,9,2023,10.52,9.33,0.8866
7551,9,2023,8.89,8.24,0.9267
7553,9,2023,7.59,3.1,0.4088
7554,9,2023,4.6,4.39,0.9542
7555,9,2023,3.6,3.4,0.9443
7556,9,2023,12.3,6.65,0.5406
7557,9,2023,9.01,8.37,0.9285
7558,9,2023,3.14,2.82,0.8968
7559,9,2023,6.9,6.27,0.9083
7560,9,2023,8.62,7.55,0.8759
7561,9,2023,5.18,5.05,0.9749
7563,9,2023,6.29,5.95,0.9466
7566,9,2023,12.46,5.84,0.4688
7567,9,2023,4.84,3.14,0.6486
7571,9,2023,9.77,8.69,0.8896
7572,9,2023,11.8,10.88,0.9224
7573,9,2023,10.57,5.38,0.5088
7575,9,2023,11.37,10.86,0.9551
7576,9,2023,10.12,9.48,0.9366
7577,9,2023,8.01,7.56,0.9438
7578,9,2023,11.09,10.18,0.9181
7579,9,2023,4.74,4.03,0.8494
7580,9,2023,9.54,8.56,0.8972
7582,9,2023,7.07,6.7,0.9474
7583,9,2023,13.66,12.33,0.9029
7584,9,2023,8.95,8.28,0.9251
7585,9,2023,5.92,5.28,0.8923
7587,9,2023,7.15,6.18,0.8638
7588,9,2023,7.69,6.92,0.9001
7589,9,2023,7.14,6.55,0.9174
7590,9,2023,8.12,7.14,0.8788
7591,9,2023,6.22,5.57,0.8956
7592,9,2023,8.24,7.15,0.8674
7593,9,2023,9.31,8.84,0.9498
7595,9,2023,7.19,6.42,0.8932
7596,9,2023,5.49,5.29,0.9631
7598,9,2023,10.93,10.56,0.9661
7599,9,2023,10.07,9.08,0.9018
7600,9,2023,5.87,5.08,0.8647
7601,9,2023,7.47,6.14,0.8216
7603,9,2023,11.77,5.97,0.507
7604,9,2023,4.22,3.59,0.85
7605,9,2023,9.72,9.33,0.9601
7606,9,2023,7.33,6.67,0.9096
7608,9,2023,15.27,7.0,0.4586
7609,9,2023,9.66,6.06,0.6274
7611,9,2023,12.19,10.45,0.8571
7612,9,2023,11.18,7.48,0.6693
7613,9,2023,10.1,9.26,0.9165
7614,9,2023,12.84,11.54,0.8991
7616,9,2023,13.59,12.61,0.9276
7617,9,2023,8.48,8.23,0.9704
7618,9,2023,3.75,1.53,0.4073
7620,9,2023,12.86,5.72,0.445
7621,9,2023,11.7,10.68,0.9127
7622,9,2023,9.27,3.94,0.4255
7624,9,2023,7.5,6.16,0.821
7626,9,2023,9.23,8.61,0.9323
7629,9,2023,11.61,10.45,0.9004
7632,9,2023,5.5,5.1,0.9277
7633,9,2023,2.96,2.6,0.8787
7635,9,2023,7.94,7.17,0.903
7636,9,2023,5.23,4.88,0.9335
7637,9,2023,9.04,9.04,1.0
7640,9,2023,3.73,3.5,0.9373
7642,9,2023,6.13,5.34,0.8711
7643,9,2023,7.94,7.05,0.888
7644,9,2023,14.77,13.1,0.8869
7645,9,2023,5.31,4.42,0.8332
7647,9,2023,10.83,9.66,0.8918
7650,9,2023,8.33,7.78,0.9343
7651,9,2023,5.38,4.59,0.854
7652,9,2023,11.85,11.22,0.9469
7653,9,2023,4.12,3.81,0.9245
7654,9,2023,14.29,7.91,0.5539
7656,9,2023,5.52,4.96,0.8993
7657,9,2023,10.13,9.82,0.9689
7659,9,2023,3.73,3.49,0.9343
7660,9,2023,1.93,1.06,0.5505
7662,9,2023,3.45,2.07,0.5996
7665,9,2023,3.5,1.83,0.5238
7666,9,2023,3.88,3.43,0.8845
7668,9,2023,1.93,1.11,0.5773
7670,9,2023,2.76,2.72,0.9867
7671,9,2023,3.05,2.78,0.9112
7672,9,2023,3.22,2.97,0.9209
7677,9,2023,4.18,3.77,0.9027
7679,9,2023,3.91,1.61,0.4109
7680,9,2023,5.75,3.28,0.5712
7681,9,2023,2.2,1.85,0.841
7682,9,2023,2.86,2.85,0.9961
7683,9,2023,3.97,3.4,0.8556
7684,9,2023,2.82,2.44,0.8637
7685,9,2023,1.89,1.68,0.8874
7686,9,2023,3.74,1.92,0.5127
7687,9,2023,5.09,4.61,0.9056
7688,9,2023,2.79,2.39,0.8556
7689,9,2023,2.89,2.76,0.9552
7691,9,2023,3.39,2.11,0.6231
7692,9,2023,2.11,1.95,0.9265
7693,9,2023,5.76,2.88,0.4998
7694,9,2023,3.13,3.13,1.0
7695,9,2023,4.99,4.95,0.9924
7696,9,2023,2.3,2.02,0.8775
7697,9,2023,3.29,3.19,0.97
7698,9,2023,1.63,1.5,0.9203
7699,9,2023,1.26,1.17,0.925
7700,9,2023,2.32,1.94,0.8373
7701,9,2023,2.1,1.89,0.8982
7702,9,2023,5.0,4.36,0.8725
7703,9,2023,5.46,3.37,0.6167
7704,9,2023,2.85,2.7,0.9478
7705,9,2023,4.35,3.58,0.822
7706,9,2023,3.01,2.72,0.9041
7707,9,2023,1.65,0.93,0.5621
7708,9,2023,5.16,4.63,0.8975
7709,9,2023,3.35,3.13,0.9342
7710,9,2023,1.71,1.57,0.919
7711,9,2023,1.65,1.08,0.6531
7713,9,2023,6.62,3.64,0.5503
7714,9,2023,2.33,2.0,0.8563
7715,9,2023,4.37,1.95,0.4472
7716,9,2023,4.27,3.99,0.9334
7717,9,2023,1.89,1.71,0.9058
7718,9,2023,4.97,2.0,0.402
7719,9,2023,4.3,3.82,0.888
7722,9,2023,1.63,1.46,0.8928
7725,9,2023,2.75,2.6,0.9469
7729,9,2023,5.55,4.95,0.8916
7732,9,2023,2.66,2.26,0.8514
7733,9,2023,5.38,5.03,0.9347
7736,9,2023,4.96,4.45,0.8968
7739,9,2023,4.63,4.2,0.9063
7740,9,2023,3.68,3.57,0.9693
7741,9,2023,4.03,3.64,0.9042
7742,9,2023,2.14,0.92,0.4294
7743,9,2023,3.83,3.29,0.8578
7744,9,2023,1.56,1.4,0.8962
7745,9,2023,1.8,1.67,0.9294
7746,9,2023,1.47,1.24,0.8428
7747,10,2023,3.71,3.39,0.913
7748,10,2023,8.89,8.08,0.909
7749,10,2023,5.78,5.24,0.9067
7750,10,2023,4.07,3.85,0.9465
7751,10,2023,4.11,1.79,0.4346
7752,10,2023,3.46,3.34,0.9641
7753,10,2023,8.06,6.97,0.8653
7754,10,2023,2.55,1.34,0.5265
7755,10,2023,9.78,8.88,0.9084
7756,10,2023,5.41,4.66,0.8622
7759,10,2023,8.35,7.88,0.9433
7760,10,2023,8.19,8.17,0.998
7761,10,2023,6.34,5.73,0.9043
7763,10,2023,7.21,6.67,0.9252
7765,10,2023,4.13,3.75,0.9084
7767,10,2023,7.37,6.46,0.8765
7768,10,2023,2.87,2.39,0.8322
7770,10,2023,5.57,3.71,0.6668
7772,10,2023,2.8,2.38,0.8493
7773,10,2023,4.39,4.27,0.9732
7775,10,2023,8.48,7.64,0.9004
7778,10,2023,4.84,4.31,0.8912
7779,10,2023,11.03,10.37,0.9406
7780,10,2023,5.91,5.08,0.8601
7781,10,2023,2.76,2.41,0.8743
7782,10,2023,7.58,6.88,0.9077
7783,10,2023,3.73,3.53,0.9462
7784,10,2023,5.7,5.27,0.9251
7785,10,2023,2.92,2.67,0.9149
7786,10,2023,4.38,3.98,0.9081
7787,10,2023,9.83,9.05,0.921
7788,10,2023,8.56,7.82,0.9131
7789,10,2023,5.16,4.46,0.8638
7791,10,2023,3.77,2.19,0.5811
7792,10,2023,6.42,5.53,0.8621
7793,10,2023,7.94,7.21,0.9082
7794,10,2023,9.36,8.29,0.8858
7796,10,2023,3.57,3.57,1.0
7797,10,2023,6.47,5.85,0.9034
7799,10,2023,4.67,3.96,0.8488
7800,10,2023,3.18,2.86,0.8996
7801,10,2023,5.59,5.18,0.9258
7803,10,2023,6.2,6.03,0.9719
7804,10,2023,4.39,3.87,0.8814
7806,10,2023,7.55,6.35,0.8417
7807,10,2023,4.36,4.09,0.9377
7808,10,2023,4.13,3.51,0.8498
7810,10,2023,4.73,4.2,0.8876
7812,10,2023,5.73,5.13,0.8947
7813,10,2023,9.08,8.19,0.9022
7815,10,2023,4.87,4.54,0.9326
7818,10,2023,10.77,9.45,0.8777
7819,10,2023,7.19,6.43,0.8941
7820,10,2023,3.75,3.39,0.9044
7823,10,2023,11.74,10.69,0.911
7824,10,2023,10.12,9.2,0.9089
7827,10,2023,7.92,7.31,0.9224
7828,10,2023,12.58,11.81,0.9388
7829,10,2023,4.22,3.89,0.9207
7830,10,2023,6.34,5.85,0.9231
7831,10,2023,14.07,8.08,0.5742
7832,10,2023,9.71,8.81,0.907
7834,10,2023,8.71,8.05,0.9242
7835,10,2023,12.52,11.7,0.9342
7836,10,2023,6.74,5.91,0.8773
7837,10,2023,3.45,3.03,0.8786
7838,10,2023,9.23,8.14,0.882
7840,10,2023,10.08,4.37,0.4337
7841,10,2023,10.15,9.61,0.9464
7842,10,2023,7.56,6.72,0.8887
7843,10,2023,12.94,12.18,0.9413
7844,10,2023,5.98,5.44,0.9099
7846,10,2023,12.21,10.99,0.9
7848,10,2023,7.33,6.57,0.8965
7851,10,2023,5.02,4.69,0.9349
7853,10,2023,12.3,11.29,0.918
7854,10,2023,6.97,6.94,0.996
7855,10,2023,11.77,6.09,0.517
7856,10,2023,11.69,6.03,0.5158
7857,10,2023,8.14,7.19,0.8838
7858,10,2023,5.31,4.62,0.8702
7859,10,2023,13.41,12.13,0.9046
7860,10,2023,10.89,5.47,0.5025
7862,10,2023,10.04,10.04,1.0
7864,10,2023,6.74,6.05,0.8976
7866,10,2023,15.11,12.99,0.8598
7867,10,2023,8.16,7.47,0.9159
7868,10,2023,7.82,6.43,0.822
7869,10,2023,12.26,11.05,0.9013
7870,10,2023,8.03,7.27,0.9056
7872,10,2023,14.41,13.5,0.9368
7873,10,2023,7.02,6.63,0.9439
7874,10,2023,12.98,8.02,0.6176
7877,10,2023,4.39,3.95,0.899
7878,10,2023,11.24,9.83,0.8744
7879,10,2023,6.31,5.43,0.8599
7880,10,2023,10.84,9.94,0.9174
7881,10,2023,7.81,6.67,0.8541
7882,10,2023,11.77,10.46,0.8884
7883,10,2023,14.53,12.57,0.8652
7885,10,2023,15.22,14.11,0.927
7886,10,2023,13.59,13.28,0.9771
7887,10,2023,13.45,11.47,0.8529
7888,10,2023,6.26,5.2,0.8309
7890,10,2023,15.2,6.33,0.4166
7891,10,2023,14.7,13.31,0.9056
7894,10,2023,14.45,13.2,0.9137
7895,10,2023,18.66,10.59,0.5673
7896,10,2023,6.44,5.78,0.897
7898,10,2023,15.41,14.17,0.9197
7899,10,2023,14.19,13.43,0.9466
7900,10,2023,5.02,4.15,0.8268
7901,10,2023,3.98,3.54,0.8902
7903,10,2023,13.81,12.62,0.9136
7904,10,2023,15.91,13.81,0.8683
7907,10,2023,19.43,10.13,0.5213
7908,10,2023,13.13,11.55,0.8796
7910,10,2023,8.79,3.89,0.4427
7914,10,2023,7.31,3.64,0.4983
7918,10,2023,14.15,12.47,0.8813
7919,10,2023,6.59,5.48,0.8311
7920,10,2023,10.77,9.56,0.8879
7921,10,2023,6.18,5.85,0.9462
7922,10,2023,5.66,5.05,0.8915
7923,10,2023,4.45,3.88,0.8711
7924,10,2023,13.5,12.72,0.942
7925,10,2023,15.42,13.75,0.8918
7926,10,2023,5.32,4.71,0.8846
7928,10,2023,14.0,12.75,0.911
7929,10,2023,9.61,8.99,0.9358
7930,10,2023,14.78,14.78,1.0
7932,10,2023,10.32,5.17,0.5008
7933,10,2023,8.4,7.99,0.9514
7934,10,2023,10.52,9.31,0.8848
7935,10,2023,14.23,12.29,0.864
7936,10,2023,7.26,6.59,0.9075
7938,10,2023,14.63,13.3,0.9093
7939,10,2023,14.75,12.71,0.8619
7940,10,2023,5.87,5.27,0.898
7944,10,2023,6.68,6.15,0.921
7945,10,2023,8.75,4.02,0.459
7946,10,2023,5.84,5.4,0.9252
7948,10,2023,12.09,11.08,0.9166
7949,10,2023,11.74,10.39,0.8847
7950,10,2023,4.73,4.18,0.8844
7951,10,2023,7.28,6.24,0.857
7952,10,2023,13.98,9.32,0.6667
7953,10,2023,5.08,4.6,0.9055
7955,10,2023,7.21,6.46,0.896
7957,10,2023,13.2,11.46,0.8678
7958,10,2023,2.05,2.05,1.0
7959,10,2023,1.95,1.68,0.8621
7960,10,2023,1.61,1.43,0.8878
7961,10,2023,1.57,1.45,0.9216
7962,10,2023,5.29,4.91,0.929
7963,10,2023,1.99,1.88,0.9433
7964,10,2023,3.86,2.69,0.6972
7965,10,2023,2.32,2.15,0.9252
7966,10,2023,3.83,3.3,0.8628
7967,10,2023,2.61,2.34,0.8947
7968,10,2023,1.95,1.79,0.9173
7969,10,2023,1.64,1.62,0.9877
7970,10,2023,3.91,3.32,0.8491
7971,10,2023,1.61,1.53,0.9531
7973,10,2023,1.9,1.73,0.9122
7974,10,2023,2.04,1.91,0.9385
7975,10,2023,2.51,1.52,0.6046
7976,10,2023,3.79,2.22,0.5848
7977,10,2023,1.97,1.84,0.935
7981,10,2023,4.52,4.21,0.9312
7982,10,2023,2.91,2.75,0.9439
7983,10,2023,3.36,3.04,0.9045
7984,10,2023,2.83,2.49,0.881
7985,10,2023,3.16,2.66,0.8426
7986,10,2023,1.77,1.66,0.9378
7987,10,2023,2.74,2.53,0.922
7988,10,2023,2.71,2.35,0.8664
7991,10,2023,4.21,2.02,0.4801
7992,10,2023,4.45,3.94,0.8863
7993,10,2023,3.67,3.1,0.8457
7994,10,2023,2.49,2.17,0.8723
7995,10,2023,5.06,4.35,0.8596
7996,10,2023,2.05,1.82,0.8885
7998,10,2023,3.14,2.75,0.8755
7999,10,2023,1.96,1.65,0.8399
8000,10,2023,3.34,3.29,0.9859
8001,10,2023,3.41,1.95,0.5706
8002,10,2023,1.92,1.06,0.5522
8003,10,2023,2.56,2.34,0.9159
8004,10,2023,1.65,1.52,0.9217
8005,10,2023,2.83,2.7,0.9526
8006,10,2023,2.26,1.97,0.8723
8007,10,2023,3.36,3.19,0.9487
8008,10,2023,2.97,1.54,0.5192
8009,10,2023,3.38,2.88,0.8516
8012,10,2023,1.75,1.63,0.934
8013,10,2023,3.47,3.32,0.9566
8015,10,2023,3.4,3.4,1.0
8016,10,2023,2.83,1.6,0.5647
8017,10,2023,1.64,1.53,0.933
8018,10,2023,2.37,2.11,0.8886
8019,10,2023,3.3,3.09,0.9363
8020,10,2023,4.11,3.48,0.8462
8021,10,2023,4.59,1.97,0.4283
8022,10,2023,3.72,3.25,0.874
8025,10,2023,2.69,2.44,0.9082
8026,10,2023,2.52,2.22,0.8794
8027,10,2023,2.87,2.67,0.9314
8029,10,2023,4.48,2.12,0.4733
8031,10,2023,2.25,1.22,0.542
8033,10,2023,3.77,3.66,0.9698
8034,10,2023,3.08,2.12,0.6871
8035,10,2023,4.52,3.87,0.8563
8036,10,2023,1.79,1.72,0.9595
8037,10,2023,1.73,1.52,0.8808
8038,10,2023,4.22,3.97,0.9414
8039,10,2023,2.09,2.02,0.9679
8040,10,2023,4.12,3.8,0.9233
8041,10,2023,4.76,4.02,0.8452
8042,10,2023,4.64,4.03,0.8683
8043,10,2023,3.88,3.72,0.9579
8044,10,2023,3.59,3.22,0.8982
8045,10,2023,2.27,2.06,0.9082
8046,10,2023,2.1,1.96,0.9354
8047,10,2023,4.38,2.56,0.5847
8049,10,2023,4.8,3.09,0.6429
8050,10,2023,2.21,1.98,0.8967
8052,10,2023,1.79,1.6,0.8925
8054,10,2023,4.87,4.57,0.9393
8056,11,2023,3.15,2.92,0.9271
8057,11,2023,5.3,4.74,0.8947
8058,11,2023,2.54,2.41,0.9483
8061,11,2023,5.01,4.51,0.8998
